1780         0.50    91.60
1781         0.44    91.99
1782         0.40    91.46
1783         0.46    88.29
1784         0.40    91.22
1785         0.44    88.88
1786         0.44    89.93
1787         0.51    91.64
1788         0.46    93.01
1789         0.44    90.59
1790         0.43    88.88
1791         0.41    90.71
1792         0.47    90.43
1793         0.49    88.52
1794         0.48    92.11
1795         0.46    89.20
1796         0.45    89.01
1797         0.50    90.79
1798         0.39    88.54
1799         0.42    90.01
1800         0.47    91.59
1801         0.39    91.66
1802         0.43    90.81
1803         0.45    92.94
1804         0.47    89.69
1805         0.48    92.49
1806         0.43    90.66
1807         0.46    87.63
1808         0.47    89.87
1809         0.48    91.79
1810         0.42    89.09
1811         0.42    91.19
1812         0.46    91.16
1813         0.42    90.48
1814         0.46    90.16
1815         0.44    90.51
1816         0.46    90.04
1817         0.47    87.94
1818         0.48    91.70
1819         0.44    90.73
1820         0.48    88.16
1821         0.44    86.22
1822         0.42    90.69
1823         0.47    89.00
1824         0.43    89.37
1825         0.47    90.56
1826         0.45    90.05
1827         0.43    92.29
1828         0.42    90.29
1829         0.46    89.75
1830         0.42    88.28
1831         0.49    89.87
1832         0.47    90.92
1833         0.46    88.65
1834         0.47    88.26
1835         0.45    91.60
1836         0.44    90.36
1837         0.43    90.10
1838         0.45    90.05
1839         0.48    87.98
1840         0.44    87.67
1841         0.46    88.19
1842         0.43    88.53
1843         0.47    91.15
1844         0.49    90.94
1845         0.45    93.19
1846         0.51    90.31
1847         0.47    92.21
1848         0.45    90.72
1849         0.45    88.71
1850         0.47    88.00
1851         0.42    89.28
1852         0.46    89.94
1853         0.44    89.92
1854         0.48    89.59
1855         0.44    90.84
1856         0.44    89.43
1857         0.44    91.71
1858         0.47    89.74
1859         0.44    91.28
1860         0.45    90.99
1861         0.49    90.39
1862         0.47    89.42
1863         0.42    90.13
1864         0.42    88.27
1865         0.40    89.07
1866         0.41    91.12
1867         0.47    87.35
1868         0.42    91.05
1869         0.48    91.41
1870         0.43    89.63
1871         0.43    89.49
1872         0.44    88.50
1873         0.47    89.44
1874         0.46    89.99
1875         0.40    89.07
1876         0.42    88.60
1877         0.45    90.93
1878         0.46    91.84
1879         0.48    91.86
1880         0.44    89.97
1881         0.49    90.78
1882         0.41    88.06
1883         0.51    89.40
1884         0.48    92.00
1885         0.46    92.99
1886         0.41    92.89
1887         0.42    92.06
1888         0.48    92.78
1889         0.40    89.95
1890         0.40    92.34
1891         0.45    90.73
1892         0.44    90.42
1893         0.46    90.54
1894         0.43    89.88
1895         0.46    90.73
1896         0.38    91.32
1897         0.41    89.71
1898         0.43    90.51
1899         0.45    90.30
1900         0.44    91.27
1901         0.50    89.52
1902         0.41    91.74
1903         0.47    91.16
1904         0.42    87.80
1905         0.45    88.60
1906         0.42    88.49
1907         0.49    91.00
1908         0.44    91.96
1909         0.46    89.69
1910         0.45    90.36
1911         0.45    87.16
1912         0.46    89.00
1913         0.49    89.00
1914         0.44    86.16
1915         0.47    88.27
1916         0.45    91.49
1917         0.47    88.16
1918         0.43    91.24
1919         0.46    88.20
1920         0.47    91.51
1921         0.43    90.69
1922         0.44    90.27
1923         0.46    89.57
1924         0.49    89.28
1925         0.50    88.93
1926         0.37    91.39
1927         0.47    90.59
1928         0.47    89.74
1929         0.46    91.14
1930         0.50    91.53
1931         0.45    90.21
1932         0.45    91.94
1933         0.42    90.42
1934         0.47    91.50
1935         0.49    87.50
1936         0.42    90.47
1937         0.52    91.90
1938         0.43    87.29
1939         0.50    91.70
1940         0.45    92.73
1941         0.43    91.48
1942         0.50    92.51
1943         0.44    92.45
1944         0.44    91.62
1945         0.40    89.81
1946         0.46    88.11
1947         0.40    91.13
1948         0.50    88.96
1949         0.46    87.92
1950         0.45    91.31
1951         0.48    88.84
1952         0.45    87.05
1953         0.43    93.76
1954         0.41    88.93
1955         0.46    88.25
1956         0.46    88.52
1957         0.47    91.02
1958         0.50    90.56
1959         0.47    87.72
1960         0.50    90.98
1961         0.41    89.56
1962         0.46    88.89
1963         0.47    89.38
1964         0.47    89.57
1965         0.44    90.19
1966         0.50    89.20
1967         0.45    88.61
1968         0.47    89.42
1969         0.42    88.81
1970         0.37    89.33
1971         0.48    90.80
1972         0.43    91.42
1973         0.45    89.19
1974         0.47    88.83
1975         0.42    91.80
1976         0.47    89.67
1977         0.49    88.66
1978         0.40    88.71
1979         0.46    88.64
1980         0.46    92.06
1981         0.45    91.47
1982         0.46    88.89
1983         0.45    88.96
1984         0.36    89.83
1985         0.45    89.31
1986         0.50    88.59
1987         0.45    89.59
1988         0.45    89.07
1989         0.47    89.70
1990         0.46    90.75
1991         0.44    90.13
1992         0.50    89.30
1993         0.48    90.35
1994         0.48    90.44
1995         0.49    87.62
1996         0.46    91.17
1997         0.40    90.74
1998         0.44    88.23
1999         0.46    91.57
2000         0.46    89.27
2001         0.44    89.57
2002         0.50    88.69
2003         0.46    91.35
2004         0.43    88.30
2005         0.44    90.82
2006         0.50    94.05
2007         0.45    89.63
2008         0.45    89.37
2009         0.43    90.30
2010         0.44    88.79
2011         0.47    91.12
2012         0.42    89.20
2013         0.42    92.67
2014         0.42    88.48
2015         0.44    91.53
2016         0.50    92.56
2017         0.48    90.25
2018         0.42    92.31
2019         0.42    90.37
2020         0.46    90.73
2021         0.49    87.98
2022         0.43    91.96
2023         0.48    88.88
2024         0.48    91.93
2025         0.47    91.95
2026         0.45    89.36
2027         0.48    90.75
2028         0.49    86.02
2029         0.49    89.60
2030         0.41    93.09
2031         0.50    88.87
2032         0.46    92.01
2033         0.42    89.58
2034         0.45    91.25
2035         0.42    92.82
2036         0.43    89.14
2037         0.45    92.56
2038         0.44    91.15
2039         0.47    87.25
2040         0.44    88.58
2041         0.45    90.42
2042         0.40    87.91
2043         0.47    91.46
2044         0.49    89.24
2045         0.45    90.69
2046         0.47    87.53
2047         0.49    88.68
2048         0.48    92.30
2049         0.47    89.04
2050         0.46    91.89
2051         0.51    88.43
2052         0.42    89.79
2053         0.43    87.59
2054         0.45    91.08
2055         0.48    90.11
2056         0.48    89.29
2057         0.50    89.37
2058         0.39    92.52
2059         0.49    86.09
2060         0.45    92.75
2061         0.41    89.49
2062         0.48    89.28
2063         0.44    89.12
2064         0.46    90.43
2065         0.47    88.67
2066         0.43    91.44
2067         0.46    92.57
2068         0.44    90.58
2069         0.42    92.25
2070         0.42    91.01
2071         0.43    88.19
2072         0.48    89.78
2073         0.43    90.67
2074         0.46    89.72
2075         0.40    88.90
2076         0.45    90.90
2077         0.44    89.67
2078         0.43    90.19
2079         0.43    90.05
2080         0.56    88.41
2081         0.44    90.59
2082         0.44    90.19
2083         0.47    90.19
2084         0.44    90.78
2085         0.49    90.67
2086         0.49    90.87
2087         0.52    89.78
2088         0.44    92.29
2089         0.43    92.71
2090         0.45    90.37
2091         0.50    91.39
2092         0.42    90.06
2093         0.45    89.67
2094         0.46    90.64
2095         0.44    92.53
2096         0.46    90.87
2097         0.47    91.38
2098         0.44    88.49
2099         0.44    88.13
2100         0.26    98.25
2101         0.27    97.86
2102         0.28    101.07
2103         0.24    99.96
2104         0.25    100.95
2105         0.27    96.74
2106         0.26    96.69
2107         0.29    98.27
2108         0.28    95.11
2109         0.25    104.41
2110         0.26    95.58
2111         0.26    97.11
2112         0.27    98.12
2113         0.26    99.60
2114         0.26    97.61
2115         0.28    95.70
2116         0.27    98.89
2117         0.30    99.26
2118         0.26    101.59
2119         0.27    98.05
2120         0.27    99.74
2121         0.25    96.73
2122         0.29    100.15
2123         0.29    106.07
2124         0.29    98.68
2125         0.27    97.72
2126         0.25    96.86
2127         0.26    105.66
2128         0.25    100.02
2129         0.29    98.58
2130         0.30    97.87
2131         0.28    102.19
2132         0.28    97.62
2133         0.29    97.88
2134         0.26    102.43
2135         0.26    103.41
2136         0.28    98.42
2137         0.27    97.65
2138         0.24    100.17
2139         0.26    98.36
2140         0.26    100.39
2141         0.27    102.76
2142         0.27    99.66
2143         0.26    100.79
2144         0.29    99.53
2145         0.27    104.35
2146         0.26    103.16
2147         0.28    98.63
2148         0.27    99.27
2149         0.27    100.80
2150         0.28    95.79
2151         0.26    101.32
2152         0.28    96.79
2153         0.26    94.42
2154         0.26    102.34
2155         0.22    97.20
2156         0.28    100.59
2157         0.26    103.86
2158         0.25    101.13
2159         0.28    99.67
2160         0.28    98.88
2161         0.27    101.29
2162         0.25    99.00
2163         0.28    96.44
2164         0.30    100.31
2165         0.27    101.67
2166         0.25    100.96
2167         0.27    98.65
2168         0.26    96.26
2169         0.28    100.83
2170         0.25    100.07
2171         0.26    101.49
2172         0.27    104.00
2173         0.26    98.93
2174         0.28    93.87
2175         0.26    95.22
2176         0.26    97.00
2177         0.27    97.70
2178         0.24    101.91
2179         0.28    98.25
2180         0.25    100.41
2181         0.25    100.85
2182         0.28    96.10
2183         0.26    93.93
2184         0.28    101.18
2185         0.27    99.99
2186         0.27    99.38
2187         0.25    97.35
2188         0.27    104.58
2189         0.25    102.26
2190         0.26    99.21
2191         0.29    98.53
2192         0.26    99.99
2193         0.27    93.71
2194         0.26    100.10
2195         0.27    102.19
2196         0.29    95.76
2197         0.26    100.80
2198         0.29    97.99
2199         0.28    96.81
2200         0.29    100.94
2201         0.31    101.25
2202         0.25    102.95
2203         0.28    100.06
2204         0.27    98.07
2205         0.25    103.34
2206         0.26    97.76
2207         0.31    95.77
2208         0.28    100.55
2209         0.27    96.75
2210         0.28    102.17
2211         0.29    99.76
2212         0.28    92.22
2213         0.26    102.50
2214         0.26    100.22
2215         0.27    103.09
2216         0.27    97.42
2217         0.26    98.39
2218         0.28    100.31
2219         0.27    105.40
2220         0.29    98.50
2221         0.28    95.74
2222         0.27    93.47
2223         0.29    98.96
2224         0.25    96.47
2225         0.26    105.61
2226         0.27    98.05
2227         0.26    101.26
2228         0.27    100.96
2229         0.28    102.23
2230         0.28    100.77
2231         0.26    105.20
2232         0.24    100.66
2233         0.29    99.87
2234         0.24    100.63
2235         0.28    98.31
2236         0.27    103.20
2237         0.25    104.89
2238         0.30    98.35
2239         0.27    98.99
2240         0.28    99.15
2241         0.27    107.41
2242         0.28    99.99
2243         0.29    101.38
2244         0.31    99.44
2245         0.28    100.46
2246         0.27    98.05
2247         0.26    98.65
2248         0.24    99.26
2249         0.28    100.68
2250         0.27    99.93
2251         0.26    104.87
2252         0.28    101.65
2253         0.27    101.76
2254         0.25    101.04
2255         0.28    99.64
2256         0.23    100.22
2257         0.29    99.68
2258         0.29    100.28
2259         0.23    99.40
2260         0.27    101.18
2261         0.25    92.46
2262         0.25    100.05
2263         0.28    99.15
2264         0.26    100.17
2265         0.26    102.63
2266         0.27    96.73
2267         0.29    96.21
2268         0.28    101.65
2269         0.28    98.10
2270         0.27    99.60
2271         0.29    101.49
2272         0.25    101.72
2273         0.27    100.19
2274         0.26    102.12
2275         0.28    105.04
2276         0.25    103.32
2277         0.29    100.74
2278         0.28    95.07
2279         0.26    97.37
2280         0.27    97.18
2281         0.29    102.39
2282         0.27    100.82
2283         0.25    99.36
2284         0.30    100.73
2285         0.27    93.75
2286         0.26    97.24
2287         0.27    100.78
2288         0.28    99.75
2289         0.26    97.84
2290         0.25    97.74
2291         0.26    102.62
2292         0.24    100.86
2293         0.28    101.52
2294         0.29    96.77
2295         0.27    104.74
2296         0.25    100.26
2297         0.26    99.04
2298         0.26    97.15
2299         0.28    98.50
2300         0.26    99.43
2301         0.27    100.96
2302         0.29    95.43
2303         0.28    98.55
2304         0.27    101.96
2305         0.27    103.69
2306         0.28    97.32
2307         0.28    97.85
2308         0.28    97.41
2309         0.27    104.74
2310         0.27    97.13
2311         0.27    101.27
2312         0.28    99.07
2313         0.24    103.67
2314         0.23    98.50
2315         0.28    99.89
2316         0.27    100.63
2317         0.26    103.34
2318         0.27    102.34
2319         0.29    105.54
2320         0.28    99.62
2321         0.26    99.53
2322         0.26    99.84
2323         0.26    98.07
2324         0.27    101.62
2325         0.27    102.69
2326         0.26    98.92
2327         0.27    98.19
2328         0.28    96.89
2329         0.26    98.54
2330         0.29    95.49
2331         0.26    99.37
2332         0.29    104.02
2333         0.25    101.82
2334         0.26    99.49
2335         0.27    96.56
2336         0.26    102.18
2337         0.27    98.58
2338         0.29    100.70
2339         0.27    105.50
2340         0.28    102.60
2341         0.28    100.35
2342         0.26    103.34
2343         0.24    98.53
2344         0.29    100.31
2345         0.26    100.95
2346         0.27    100.55
2347         0.27    99.34
2348         0.28    97.92
2349         0.28    102.30
2350         0.28    101.61
2351         0.27    98.67
2352         0.29    99.56
2353         0.27    95.61
2354         0.27    104.44
2355         0.25    101.78
2356         0.24    100.98
2357         0.25    98.38
2358         0.26    103.38
2359         0.26    101.15
2360         0.26    101.19
2361         0.25    99.45
2362         0.27    102.86
2363         0.24    105.38
2364         0.31    100.21
2365         0.25    99.44
2366         0.23    99.72
2367         0.27    101.24
2368         0.25    105.02
2369         0.24    95.75
2370         0.27    96.36
2371         0.26    97.47
2372         0.29    101.87
2373         0.28    98.57
2374         0.26    100.63
2375         0.25    102.36
2376         0.28    101.00
2377         0.27    98.14
2378         0.27    97.67
2379         0.27    97.84
2380         0.26    96.26
2381         0.28    98.53
2382         0.28    100.31
2383         0.24    99.84
2384         0.26    102.16
2385         0.27    99.23
2386         0.29    98.05
2387         0.29    104.18
2388         0.29    95.78
2389         0.28    96.90
2390         0.30    100.09
2391         0.26    100.31
2392         0.26    97.61
2393         0.27    98.71
2394         0.28    101.63
2395         0.27    98.10
2396         0.28    101.49
2397         0.28    94.73
2398         0.27    102.27
2399         0.28    97.36
2400         0.27    98.29
2401         0.26    105.16
2402         0.27    99.96
2403         0.26    100.61
2404         0.25    100.94
2405         0.30    96.82
2406         0.28    103.46
2407         0.27    102.03
2408         0.27    98.66
2409         0.28    96.03
2410         0.29    102.25
2411         0.30    103.36
2412         0.26    100.14
2413         0.25    100.49
2414         0.27    99.42
2415         0.28    102.35
2416         0.26    98.84
2417         0.28    104.38
2418         0.26    95.55
2419         0.25    95.15
2420         0.29    101.34
2421         0.26    100.14
2422         0.27    98.74
2423         0.28    100.38
2424         0.27    102.70
2425         0.28    98.76
2426         0.27    95.82
2427         0.27    101.96
2428         0.24    105.52
2429         0.28    99.98
2430         0.27    98.12
2431         0.27    101.97
2432         0.26    102.76
2433         0.26    101.70
2434         0.27    96.80
2435         0.26    95.82
2436         0.26    103.01
2437         0.25    103.40
2438         0.29    99.47
2439         0.29    99.39
2440         0.27    96.41
2441         0.28    98.33
2442         0.26    99.96
2443         0.26    101.45
2444         0.25    96.02
2445         0.26    96.68
2446         0.24    100.87
2447         0.28    98.02
2448         0.24    101.05
2449         0.26    97.81
2450         0.27    103.08
2451         0.26    102.65
2452         0.28    104.42
2453         0.28    97.06
2454         0.26    97.94
2455         0.26    102.14
2456         0.29    100.00
2457         0.30    97.76
2458         0.27    99.55
2459         0.27    102.46
2460         0.27    102.38
2461         0.27    102.13
2462         0.28    99.82
2463         0.26    100.67
2464         0.29    100.65
2465         0.26    100.49
2466         0.28    99.00
2467         0.27    97.36
2468         0.28    100.18
2469         0.29    93.14
2470         0.29    102.40
2471         0.27    99.37
2472         0.27    100.22
2473         0.28    96.02
2474         0.22    99.11
2475         0.28    105.58
2476         0.24    98.79
2477         0.25    100.34
2478         0.26    105.87
2479         0.27    99.17
2480         0.26    105.05
2481         0.28    103.92
2482         0.27    101.82
2483         0.25    105.11
2484         0.27    98.18
2485         0.25    102.76
2486         0.28    99.19
2487         0.26    101.06
2488         0.25    102.04
2489         0.27    97.71
2490         0.27    99.56
2491         0.26    99.00
2492         0.26    104.82
2493         0.26    97.74
2494         0.27    98.87
2495         0.27    101.18
2496         0.29    99.67
2497         0.28    96.26
2498         0.24    103.18
2499         0.28    105.41
2500         0.27    100.84
2501         0.27    100.15
2502         0.28    102.71
2503         0.30    103.33
2504         0.27    98.68
2505         0.29    103.10
2506         0.27    97.46
2507         0.26    102.58
2508         0.27    96.68
2509         0.29    96.54
2510         0.27    100.65
2511         0.28    100.95
2512         0.27    100.35
2513         0.28    101.03
2514         0.27    102.45
2515         0.24    104.91
2516         0.25    99.94
2517         0.27    98.34
2518         0.28    100.00
2519         0.26    99.00
2520         0.28    102.22
2521         0.29    102.30
2522         0.28    100.30
2523         0.26    99.72
2524         0.30    101.52
2525         0.26    97.55
2526         0.25    104.42
2527         0.25    100.39
2528         0.25    101.06
2529         0.29    98.95
2530         0.29    97.16
2531         0.31    100.93
2532         0.26    100.47
2533         0.28    103.08
2534         0.26    100.16
2535         0.26    98.76
2536         0.25    96.20
2537         0.27    96.86
2538         0.28    101.62
2539         0.25    100.16
2540         0.28    101.76
2541         0.28    96.35
2542         0.28    101.23
2543         0.27    105.15
2544         0.27    103.80
2545         0.29    101.08
2546         0.25    100.40
2547         0.27    101.24
2548         0.27    100.41
2549         0.27    100.63
2550         0.30    99.96
2551         0.26    98.56
2552         0.27    104.54
2553         0.28    99.04
2554         0.28    100.60
2555         0.28    102.11
2556         0.27    96.00
2557         0.26    99.82
2558         0.23    89.93
2559         0.28    100.07
2560         0.25    100.15
2561         0.27    99.84
2562         0.30    101.32
2563         0.27    99.26
2564         0.26    104.29
2565         0.27    100.64
2566         0.25    95.84
2567         0.29    97.19
2568         0.27    102.09
2569         0.24    97.91
2570         0.28    102.55
2571         0.30    95.01
2572         0.26    95.91
2573         0.25    100.01
2574         0.26    101.19
2575         0.27    97.55
2576         0.26    103.50
2577         0.28    100.31
2578         0.27    101.82
2579         0.27    97.70
2580         0.24    98.15
2581         0.26    102.05
2582         0.25    99.22
2583         0.28    98.58
2584         0.26    96.26
2585         0.26    105.13
2586         0.28    96.13
2587         0.27    100.60
2588         0.26    102.05
2589         0.28    102.59
2590         0.27    96.36
2591         0.26    97.99
2592         0.27    97.96
2593         0.28    102.07
2594         0.26    102.55
2595         0.24    99.12
2596         0.25    99.51
2597         0.26    99.64
2598         0.26    101.80
2599         0.29    98.89
2600         0.27    97.30
2601         0.27    93.94
2602         0.28    101.92
2603         0.27    102.39
2604         0.25    97.83
2605         0.25    101.67
2606         0.27    99.66
2607         0.28    105.08
2608         0.27    96.72
2609         0.27    99.95
2610         0.27    97.01
2611         0.27    98.86
2612         0.26    99.05
2613         0.26    100.41
2614         0.26    99.51
2615         0.29    105.35
2616         0.29    98.09
2617         0.26    100.80
2618         0.29    97.04
2619         0.25    99.54
2620         0.27    101.74
2621         0.28    103.81
2622         0.31    99.51
2623         0.27    102.92
2624         0.25    98.70
2625         0.27    95.97
2626         0.25    102.86
2627         0.28    102.54
2628         0.28    97.76
2629         0.28    101.33
2630         0.27    95.97
2631         0.26    98.84
2632         0.28    101.30
2633         0.24    100.04
2634         0.26    102.19
2635         0.29    98.55
2636         0.27    100.39
2637         0.28    99.21
2638         0.26    105.62
2639         0.27    104.79
2640         0.25    97.42
2641         0.27    102.24
2642         0.28    98.31
2643         0.29    100.37
2644         0.26    99.21
2645         0.28    96.05
2646         0.29    101.32
2647         0.28    102.71
2648         0.27    99.15
2649         0.26    96.56
2650         0.29    101.70
2651         0.27    101.26
2652         0.27    101.53
2653         0.28    101.41
2654         0.24    97.97
2655         0.30    99.57
2656         0.29    98.88
2657         0.28    102.21
2658         0.28    102.76
2659         0.27    98.90
2660         0.25    101.69
2661         0.25    98.63
2662         0.26    103.68
2663         0.29    95.67
2664         0.28    97.38
2665         0.28    100.25
2666         0.31    100.81
2667         0.29    100.43
2668         0.27    101.85
2669         0.28    100.60
2670         0.29    96.02
2671         0.26    100.83
2672         0.26    96.73
2673         0.27    98.82
2674         0.28    99.93
2675         0.26    100.70
2676         0.29    99.28
2677         0.29    98.20
2678         0.31    104.43
2679         0.28    97.15
2680         0.27    102.57
2681         0.27    94.92
2682         0.27    93.98
2683         0.26    100.62
2684         0.29    99.87
2685         0.26    97.51
2686         0.27    98.07
2687         0.29    105.50
2688         0.27    98.66
2689         0.26    101.32
2690         0.29    96.95
2691         0.25    100.01
2692         0.27    104.27
2693         0.27    102.93
2694         0.27    102.67
2695         0.27    101.81
2696         0.26    105.58
2697         0.27    103.98
2698         0.27    103.73
2699         0.25    99.51
2700         0.26    103.18
2701         0.28    100.17
2702         0.28    101.39
2703         0.27    106.29
2704         0.24    99.85
2705         0.24    100.51
2706         0.27    98.82
2707         0.25    97.76
2708         0.26    97.14
2709         0.29    98.02
2710         0.28    93.91
2711         0.28    101.67
2712         0.27    99.12
2713         0.26    97.36
2714         0.26    101.36
2715         0.26    99.15
2716         0.28    97.86
2717         0.27    102.93
2718         0.27    98.99
2719         0.28    100.81
2720         0.27    101.94
2721         0.27    101.22
2722         0.29    99.72
2723         0.28    99.54
2724         0.28    100.02
2725         0.28    98.34
2726         0.25    101.11
2727         0.30    97.79
2728         0.25    96.69
2729         0.27    106.14
2730         0.29    102.38
2731         0.26    96.16
2732         0.28    101.09
2733         0.27    98.83
2734         0.29    101.12
2735         0.28    102.50
2736         0.28    104.52
2737         0.28    96.26
2738         0.28    101.02
2739         0.27    102.53
2740         0.26    97.18
2741         0.26    102.01
2742         0.26    99.78
2743         0.28    96.78
2744         0.28    101.16
2745         0.26    99.37
2746         0.30    98.93
2747         0.26    98.73
2748         0.26    104.51
2749         0.27    99.64
2750         0.27    101.45
2751         0.26    102.70
2752         0.27    99.41
2753         0.26    97.66
2754         0.24    99.60
2755         0.26    103.33
2756         0.27    98.97
2757         0.27    97.04
2758         0.26    100.31
2759         0.30    101.03
2760         0.27    104.77
2761         0.26    102.17
2762         0.27    100.29
2763         0.27    100.61
2764         0.27    96.78
2765         0.29    98.38
2766         0.26    101.96
2767         0.25    103.71
2768         0.30    102.06
2769         0.28    103.29
2770         0.28    100.64
2771         0.23    100.72
2772         0.28    101.25
2773         0.28    98.90
2774         0.30    98.70
2775         0.28    99.41
2776         0.25    96.06
2777         0.26    102.02
2778         0.25    100.94
2779         0.24    100.34
2780         0.27    97.06
2781         0.27    101.72
2782         0.27    106.46
2783         0.28    95.79
2784         0.28    98.05
2785         0.25    98.36
2786         0.24    98.32
2787         0.27    102.30
2788         0.26    99.48
2789         0.27    100.51
2790         0.27    98.59
2791         0.29    102.31
2792         0.28    100.36
2793         0.28    101.27
2794         0.29    98.49
2795         0.28    100.43
2796         0.28    98.16
2797         0.28    102.72
2798         0.26    102.49
2799         0.30    102.04
2800         0.25    102.23
2801         0.28    103.58
2802         0.27    99.39
2803         0.27    100.71
2804         0.25    98.12
2805         0.27    98.89
2806         0.26    98.09
2807         0.27    98.90
2808         0.29    101.61
2809         0.27    98.53
2810         0.27    98.67
2811         0.28    99.29
2812         0.30    99.12
2813         0.28    100.33
2814         0.28    96.20
2815         0.28    102.73
2816         0.27    102.20
2817         0.30    100.94
2818         0.26    99.77
2819         0.28    100.40
2820         0.28    99.34
2821         0.24    100.62
2822         0.29    99.12
2823         0.25    98.62
2824         0.27    95.99
2825         0.27    100.68
2826         0.27    94.88
2827         0.26    100.58
2828         0.27    102.07
2829         0.26    100.05
2830         0.28    104.60
2831         0.27    97.30
2832         0.25    97.89
2833         0.27    99.11
2834         0.25    97.82
2835         0.25    100.37
2836         0.30    102.26
2837         0.26    98.54
2838         0.29    100.31
2839         0.27    98.97
2840         0.26    99.28
2841         0.26    100.25
2842         0.25    101.91
2843         0.27    102.67
2844         0.27    105.36
2845         0.26    99.26
2846         0.27    99.36
2847         0.27    98.35
2848         0.26    98.07
2849         0.28    98.17
2850         0.26    98.01
2851         0.24    104.17
2852         0.25    98.51
2853         0.27    99.37
2854         0.26    96.62
2855         0.25    102.88
2856         0.25    100.49
2857         0.25    101.58
2858         0.26    100.65
2859         0.28    101.68
2860         0.26    101.34
2861         0.29    100.05
2862         0.27    101.41
2863         0.28    99.09
2864         0.29    100.23
2865         0.27    101.71
2866         0.27    101.34
2867         0.25    100.51
2868         0.30    102.15
2869         0.26    100.68
2870         0.28    101.26
2871         0.26    97.19
2872         0.24    98.83
2873         0.27    101.43
2874         0.26    98.84
2875         0.25    101.50
2876         0.25    98.52
2877         0.25    104.37
2878         0.29    98.42
2879         0.25    103.63
2880         0.25    95.08
2881         0.27    98.54
2882         0.28    101.36
2883         0.25    103.48
2884         0.27    98.50
2885         0.29    101.67
2886         0.25    101.22
2887         0.28    101.43
2888         0.25    94.86
2889         0.29    97.27
2890         0.27    98.60
2891         0.25    99.88
2892         0.27    100.11
2893         0.28    102.79
2894         0.29    102.45
2895         0.26    101.44
2896         0.26    99.52
2897         0.28    97.57
2898         0.28    105.05
2899         0.28    98.88
2900         0.27    101.84
2901         0.29    102.49
2902         0.26    99.09
2903         0.26    95.25
2904         0.28    101.49
2905         0.27    96.78
2906         0.27    99.02
2907         0.25    95.36
2908         0.27    98.65
2909         0.24    99.82
2910         0.26    104.03
2911         0.28    100.02
2912         0.27    101.23
2913         0.28    99.42
2914         0.27    98.14
2915         0.26    98.50
2916         0.25    101.23
2917         0.26    96.05
2918         0.26    98.12
2919         0.26    99.99
2920         0.22    101.16
2921         0.29    104.70
2922         0.25    99.71
2923         0.28    98.12
2924         0.26    102.33
2925         0.25    100.00
2926         0.26    103.63
2927         0.27    101.96
2928         0.28    97.28
2929         0.27    103.13
2930         0.27    94.55
2931         0.28    102.80
2932         0.27    104.66
2933         0.25    97.97
2934         0.29    96.76
2935         0.27    101.55
2936         0.26    100.77
2937         0.23    103.00
2938         0.31    100.63
2939         0.29    101.74
2940         0.26    96.11
2941         0.25    96.37
2942         0.26    100.67
2943         0.29    96.69
2944         0.26    101.19
2945         0.28    96.19
2946         0.29    95.19
2947         0.28    101.11
2948         0.31    102.82
2949         0.26    101.59
2950         0.28    98.01
2951         0.26    103.42
2952         0.26    100.47
2953         0.26    96.52
2954         0.27    98.63
2955         0.26    103.06
2956         0.27    97.87
2957         0.25    102.19
2958         0.26    98.70
2959         0.27    99.91
2960         0.28    98.63
2961         0.26    98.98
2962         0.27    102.31
2963         0.26    96.83
2964         0.28    98.67
2965         0.27    99.93
2966         0.27    102.03
2967         0.25    102.56
2968         0.25    98.39
2969         0.25    104.29
2970         0.28    101.40
2971         0.27    99.81
2972         0.30    101.19
2973         0.27    99.70
2974         0.25    98.12
2975         0.26    97.61
2976         0.24    101.04
2977         0.26    103.17
2978         0.27    102.56
2979         0.28    102.69
2980         0.27    96.41
2981         0.28    101.17
2982         0.26    98.49
2983         0.30    102.13
2984         0.25    97.79
2985         0.26    99.29
2986         0.29    99.30
2987         0.24    100.30
2988         0.26    97.44
2989         0.27    103.31
2990         0.30    99.99
2991         0.27    102.10
2992         0.28    100.60
2993         0.27    100.40
2994         0.30    97.90
2995         0.27    98.66
2996         0.25    99.59
2997         0.28    102.63
2998         0.26    106.98
2999         0.27    104.47
3000         0.47    108.70
3001         0.43    108.31
3002         0.46    106.71
3003         0.48    108.99
3004         0.43    107.62
3005         0.49    107.04
3006         0.44    100.15
3007         0.44    99.18
3008         0.41    105.96
3009         0.40    104.97
3010         0.44    104.51
3011         0.43    103.16
3012         0.46    104.80
3013         0.48    106.36
3014         0.43    109.45
3015         0.49    105.34
3016         0.47    102.62
3017         0.46    104.66
3018         0.42    107.62
3019         0.44    103.57
3020         0.46    106.94
3021         0.44    104.28
3022         0.48    102.84
3023         0.46    106.81
3024         0.42    107.76
3025         0.46    104.71
3026         0.44    106.59
3027         0.42    101.17
3028         0.43    105.92
3029         0.51    105.90
3030         0.46    106.19
3031         0.43    107.60
3032         0.48    107.66
3033         0.45    110.25
3034         0.49    105.44
3035         0.44    101.29
3036         0.46    102.93
3037         0.42    109.41
3038         0.47    104.50
3039         0.46    102.61
3040         0.43    104.63
3041         0.45    105.90
3042         0.44    107.15
3043         0.42    103.18
3044         0.51    104.44
3045         0.44    105.43
3046         0.46    104.77
3047         0.43    107.62
3048         0.44    104.59
3049         0.50    108.21
3050         0.44    104.91
3051         0.41    104.82
